,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
29141,Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,5,9840
29142,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.42,5,9840
29143,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6.5,5,9840
29144,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,5,9840
29145,Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,5,9840
29146,Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,5,9840
29147,Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Economy,10.0,5,9840
29148,Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,5,9840
29149,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,5,9840
29150,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,5,9840
29151,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.0,5,9840
29152,Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,5,9840
29153,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,5,9840
29154,Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,5,9840
29155,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,5,9840
29156,Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Economy,14.42,5,9840
29157,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,5,9840
29158,Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,5,9840
29159,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Economy,15.58,5,9840
29160,Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,5,9840
29161,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,5,9840
29162,Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.25,5,9840
29163,Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,5,9840
29164,Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,5,9840
29165,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19.0,5,9840
29166,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,5,9840
29167,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,5,9840
29168,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,5,9840
29169,Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,5,9840
29170,Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,5,9893
29171,Air_India,AI-469,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,11.67,5,9590
29172,AirAsia,I5-775,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.67,5,9840
29173,AirAsia,I5-775,Delhi,Afternoon,one,Night,Hyderabad,Economy,9.08,5,9840
29174,Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Economy,12.58,5,9840
29175,Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.58,5,9840
29176,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.58,5,9840
29177,Air_India,AI-805,Delhi,Evening,one,Night,Hyderabad,Economy,25.58,5,9840
29178,Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,Economy,26.58,5,9840
29179,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,5,9840
29180,Indigo,6E-2843,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.58,5,10050
29181,Vistara,UK-637,Delhi,Evening,one,Evening,Hyderabad,Economy,24.33,5,10470
29182,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,26.5,5,10828
29183,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,27.08,5,10828
29184,Indigo,6E-397,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,5,10890
29185,Vistara,UK-817,Delhi,Evening,one,Night,Hyderabad,Economy,4.83,5,11310
29186,Vistara,UK-819,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.67,5,11310
29187,Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,5,11310
29188,Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,5,11310
29189,Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,5,11310
29190,Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,5,11310
29191,Vistara,UK-811,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.0,5,11310
29192,Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,5,11310
29193,Vistara,UK-637,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,5,11508
29194,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Hyderabad,Economy,31.25,5,11508
29195,Air_India,AI-504,Delhi,Night,one,Evening,Hyderabad,Economy,21.75,5,11310
29196,Air_India,AI-504,Delhi,Night,one,Night,Hyderabad,Economy,23.0,5,11310
29197,Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,5,11310
29198,Air_India,AI-807,Delhi,Evening,one,Night,Hyderabad,Economy,26.92,5,11310
29199,Air_India,AI-504,Delhi,Night,one,Evening,Hyderabad,Economy,22.5,5,11678
29200,Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,26.42,5,11678
29201,Indigo,6E-128,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,7.17,5,13032
29202,Air_India,AI-762,Delhi,Night,one,Night,Hyderabad,Economy,25.0,5,13200
29203,Air_India,AI-764,Delhi,Evening,one,Night,Hyderabad,Economy,28.33,5,13200
29204,Vistara,UK-637,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.67,5,13874
29205,Vistara,UK-706,Delhi,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,18.17,5,13874
29206,Vistara,UK-637,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.08,5,13874
29207,Vistara,UK-706,Delhi,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,22.58,5,13874
29208,Vistara,UK-637,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,5,13874
29209,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Hyderabad,Economy,31.25,5,13874
29210,Vistara,UK-637,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,5,14186
29211,AirAsia,I5-798,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.33,5,14040
29212,AirAsia,I5-798,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,5,14040
29213,Air_India,AI-406,Delhi,Morning,two_or_more,Night,Hyderabad,Economy,11.33,5,17256
29214,Air_India,AI-885,Delhi,Morning,one,Night,Hyderabad,Economy,10.17,5,19868
29215,SpiceJet,SG-6027,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,6,5955
29216,SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,6,5955
29217,Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,6,5955
29218,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,6,5955
29219,Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Economy,2.33,6,5955
29220,Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,6,6060
29221,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,6,6060
29222,GO_FIRST,G8-422,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,6,5954
29223,Indigo,6E-2247,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.08,6,5955
29224,Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,6,5955
29225,Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,6,5955
29226,Indigo,6E-2005,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.25,6,5955
29227,Indigo,6E-967,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,6,5955
29228,Indigo,6E-2147,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,6,5955
29229,Indigo,6E-6205,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.33,6,5955
29230,Indigo,6E-2348,Delhi,Evening,zero,Night,Hyderabad,Economy,2.33,6,5955
29231,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.08,6,5955
29232,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.17,6,5955
29233,Air_India,AI-839,Delhi,Night,zero,Night,Hyderabad,Economy,2.17,6,5955
29234,Air_India,AI-837,Delhi,Evening,zero,Night,Hyderabad,Economy,2.25,6,5955
29235,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,6,5955
29236,AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.0,6,5953
29237,AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,6,5953
29238,AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,6,5953
29239,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,8.42,6,5953
29240,AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,9.75,6,5953
29241,AirAsia,I5-787,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,9.83,6,5953
29242,AirAsia,I5-721,Delhi,Night,one,Morning,Hyderabad,Economy,12.0,6,5953
29243,AirAsia,I5-550,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,13.92,6,5953
29244,GO_FIRST,G8-286,Delhi,Morning,one,Night,Hyderabad,Economy,12.5,6,5954
29245,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,6,5955
29246,SpiceJet,SG-8941,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.92,6,6270
29247,Indigo,6E-369,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.08,6,8895
29248,Air_India,AI-459,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.25,6,9148
29249,Air_India,AI-459,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.83,6,9148
29250,Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,6,9840
29251,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.42,6,9840
29252,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6.5,6,9840
29253,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,6,9840
29254,Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,6,9840
29255,Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,6,9840
29256,Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,6,9840
29257,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,6,9840
29258,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,6,9840
29259,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.0,6,9840
29260,Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,6,9840
29261,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,6,9840
29262,Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,6,9840
29263,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,6,9840
29264,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,6,9840
29265,Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,6,9840
29266,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Economy,15.58,6,9840
29267,Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,6,9840
29268,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,6,9840
29269,Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.25,6,9840
29270,Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,6,9840
29271,Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,6,9840
29272,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19.0,6,9840
29273,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,6,9840
29274,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,6,9840
29275,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,6,9840
29276,Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,6,9840
29277,Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23.0,6,9840
29278,Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Economy,10.0,6,9945
29279,Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Economy,14.42,6,9945
29280,Air_India,AI-636,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.08,6,9840
29281,Indigo,6E-2901,Delhi,Morning,one,Evening,Hyderabad,Economy,8.67,6,9840
29282,Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Economy,12.58,6,9840
29283,Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.58,6,9840
29284,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.58,6,9840
29285,Air_India,AI-805,Delhi,Evening,one,Night,Hyderabad,Economy,25.58,6,9840
29286,Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,Economy,26.58,6,9840
29287,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,6,9840
29288,Indigo,6E-2083,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.17,6,9998
29289,Indigo,6E-2843,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.58,6,10050
29290,Indigo,6E-397,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,6,10050
29291,Vistara,UK-637,Delhi,Evening,one,Evening,Hyderabad,Economy,24.33,6,10470
29292,Indigo,6E-358,Delhi,Morning,one,Evening,Hyderabad,Economy,7.75,6,10838
29293,Vistara,UK-817,Delhi,Evening,one,Night,Hyderabad,Economy,4.83,6,11310
29294,Vistara,UK-819,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.67,6,11310
29295,Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,6,11310
29296,Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,6,11310
29297,Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,6,11310
29298,Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,6,11310
29299,Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,6,11310
29300,Vistara,UK-817,Delhi,Evening,one,Morning,Hyderabad,Economy,17.0,6,11310
29301,Vistara,UK-819,Delhi,Afternoon,one,Morning,Hyderabad,Economy,18.83,6,11310
29302,Vistara,UK-801,Delhi,Morning,one,Morning,Hyderabad,Economy,24.0,6,11310
29303,Vistara,UK-807,Delhi,Night,one,Night,Hyderabad,Economy,24.25,6,11310
29304,Vistara,UK-809,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,6,11310
29305,Vistara,UK-813,Delhi,Evening,one,Night,Hyderabad,Economy,27.33,6,11310
29306,Air_India,AI-502,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.75,6,11310
29307,Air_India,AI-506,Delhi,Morning,one,Evening,Hyderabad,Economy,9.25,6,11310
29308,Air_India,AI-506,Delhi,Morning,one,Night,Hyderabad,Economy,10.5,6,11310
29309,Air_India,AI-504,Delhi,Night,one,Morning,Hyderabad,Economy,11.58,6,11310
29310,Air_India,AI-803,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,12.83,6,11310
29311,Air_India,AI-540,Delhi,Night,one,Morning,Hyderabad,Economy,13.25,6,11310
29312,Air_India,AI-803,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.08,6,11310
29313,Air_India,AI-807,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,6,11310
29314,Air_India,AI-537,Delhi,Evening,one,Morning,Hyderabad,Economy,17.67,6,11310
29315,Air_India,AI-502,Delhi,Afternoon,one,Morning,Hyderabad,Economy,19.33,6,11310
29316,Air_India,AI-429,Delhi,Morning,one,Morning,Hyderabad,Economy,24.08,6,11310
29317,Air_India,AI-502,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.25,6,11678
29318,Air_India,AI-506,Delhi,Morning,one,Evening,Hyderabad,Economy,10.0,6,11678
29319,Air_India,AI-803,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,13.58,6,11678
29320,Indigo,6E-2479,Delhi,Morning,one,Evening,Hyderabad,Economy,7.0,6,11835
29321,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Night,Hyderabad,Economy,16.67,6,12071
29322,Air_India,AI-479,Delhi,Night,two_or_more,Night,Hyderabad,Economy,24.33,6,12071
29323,Indigo,6E-2901,Delhi,Morning,one,Afternoon,Hyderabad,Economy,5.0,6,12150
29324,GO_FIRST,G8-103,Delhi,Evening,one,Morning,Hyderabad,Economy,15.25,6,12571
29325,Air_India,AI-762,Delhi,Night,one,Night,Hyderabad,Economy,25.0,6,13200
29326,Air_India,AI-401,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.42,6,13620
29327,AirAsia,I5-798,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.58,6,14040
29328,AirAsia,I5-775,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.92,6,14040
29329,AirAsia,I5-798,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,6,14040
29330,AirAsia,I5-775,Delhi,Afternoon,one,Night,Hyderabad,Economy,9.08,6,14040
29331,AirAsia,I5-779,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,13.92,6,14040
29332,Air_India,AI-764,Delhi,Evening,one,Night,Hyderabad,Economy,28.33,6,14460
29333,Indigo,6E-128,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,7.33,6,14497
29334,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,5.5,6,16613
29335,Air_India,AI-885,Delhi,Morning,one,Night,Hyderabad,Economy,10.17,6,18293
29336,Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,6,22965
29337,SpiceJet,SG-6027,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,7,5955
29338,SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,7,5955
29339,Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,7,5955
29340,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,7,5955
29341,Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Economy,2.33,7,5955
29342,Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,7,6060
29343,GO_FIRST,G8-422,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,7,5954
29344,Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,7,5955
29345,Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,7,5955
29346,Indigo,6E-2005,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.25,7,5955
29347,Indigo,6E-967,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,7,5955
29348,Indigo,6E-2147,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,7,5955
29349,Indigo,6E-6205,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.33,7,5955
29350,Indigo,6E-2348,Delhi,Evening,zero,Night,Hyderabad,Economy,2.33,7,5955
29351,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.08,7,5955
29352,Air_India,AI-839,Delhi,Night,zero,Night,Hyderabad,Economy,2.17,7,5955
29353,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,7,5955
29354,AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.0,7,5953
29355,AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,7,5953
29356,AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,7,5953
29357,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,8.42,7,5953
29358,AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,9.75,7,5953
29359,AirAsia,I5-787,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,9.83,7,5953
29360,AirAsia,I5-721,Delhi,Night,one,Morning,Hyderabad,Economy,12.0,7,5953
29361,GO_FIRST,G8-103,Delhi,Evening,one,Morning,Hyderabad,Economy,15.25,7,5954
29362,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,7,5955
29363,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,7,6375
29364,Indigo,6E-2247,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.08,7,6165
29365,SpiceJet,SG-8941,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.92,7,6270
29366,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.17,7,6375
29367,AirAsia,I5-550,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,13.92,7,7056
29368,Indigo,6E-369,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.08,7,8895
29369,Air_India,AI-469,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,12.33,7,9170
29370,Indigo,6E-358,Delhi,Morning,one,Evening,Hyderabad,Economy,7.75,7,9210
29371,Indigo,6E-358,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,7,9210
29372,Indigo,6E-788,Delhi,Afternoon,one,Evening,Hyderabad,Economy,3.92,7,9368
29373,Air_India,AI-483,Delhi,Evening,one,Evening,Hyderabad,Economy,25.08,7,9485
29374,Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,7,9840
29375,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.42,7,9840
29376,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6.5,7,9840
29377,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,7,9840
29378,Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,7,9840
29379,Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,7,9840
29380,Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Economy,10.0,7,9840
29381,Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,7,9840
29382,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,7,9840
29383,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,7,9840
29384,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.0,7,9840
29385,Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,7,9840
29386,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,7,9840
29387,Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,7,9840
29388,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,7,9840
29389,Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Economy,14.42,7,9840
29390,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,7,9840
29391,Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,7,9840
29392,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Economy,15.58,7,9840
29393,Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,7,9840
29394,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,7,9840
29395,Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.25,7,9840
29396,Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,7,9840
29397,Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,7,9840
29398,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19.0,7,9840
29399,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,7,9840
29400,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,7,9840
29401,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,7,9840
29402,Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,7,9840
29403,Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23.0,7,9840
29404,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,26.5,7,9568
29405,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,27.08,7,9568
29406,Indigo,6E-2939,Delhi,Morning,one,Evening,Hyderabad,Economy,6.42,7,9788
29407,Air_India,AI-636,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.08,7,9840
29408,Air_India,AI-865,Delhi,Morning,one,Night,Hyderabad,Economy,10.92,7,9840
29409,Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Economy,12.58,7,9840
29410,Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.58,7,9840
29411,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.58,7,9840
29412,Air_India,AI-805,Delhi,Evening,one,Night,Hyderabad,Economy,25.58,7,9840
29413,Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,Economy,26.58,7,9840
29414,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,7,9840
